"Campagne","Annee","Trait","Nom_Scientifique","Code_Campagne","Nombre","Poids","Pmoy","longueurmoy","DateDeb","LatDeb","LongDeb","DateFin","LatFin","LongFin"
"SHINY",2015,"B4","Cephalaspis.tenuicornis",17,538,538,NA,NA,"01/01/2015 00:00",44.0448478596541,-2.06719647072256,"01/01/2015 00:00",44.0348478596541,-2.04719647072256
"SHINY",2010,"B4","Cephalaspis.tenuicornis",14,41,41,NA,NA,"01/04/2010 00:00",44.0448478596541,-2.06719647072256,"01/04/2010 00:00",44.0348478596541,-2.04719647072256
"SHINY",2010,"B4","Cephalaspis.tenuicornis",16,139,139,NA,NA,"01/10/2010 00:00",44.0448478596541,-2.06719647072256,"01/10/2010 00:00",44.0348478596541,-2.04719647072256
"SHINY",2015,"B4","Cephalaspis.tenuicornis",18,164,164,NA,NA,"01/04/2015 00:00",44.0448478596541,-2.06719647072256,"01/04/2015 00:00",44.0348478596541,-2.04719647072256
"SHINY",1999,"B4","Cephalaspis.tenuicornis",2,160,160,NA,NA,"01/04/1999 00:00",44.0448478596541,-2.06719647072256,"01/04/1999 00:00",44.0348478596541,-2.04719647072256
"SHINY",2005,"B4","Cephalaspis.tenuicornis",9,4670,4670,NA,NA,"01/01/2005 00:00",44.0448478596541,-2.06719647072256,"01/01/2005 00:00",44.0348478596541,-2.04719647072256
"SHINY",2005,"B4","Cephalaspis.tenuicornis",11,22,22,NA,NA,"01/07/2005 00:00",44.0448478596541,-2.06719647072256,"01/07/2005 00:00",44.0348478596541,-2.04719647072256
"SHINY",2010,"B4","Cephalaspis.tenuicornis",13,19927,19927,NA,NA,"01/01/2010 00:00",44.0448478596541,-2.06719647072256,"01/01/2010 00:00",44.0348478596541,-2.04719647072256
"SHINY",2030,"B4","Cephalaspis.tenuicornis",31,2,2,NA,NA,"01/07/2030 00:00",44.0448478596541,-2.06719647072256,"01/07/2030 00:00",44.0348478596541,-2.04719647072256
"SHINY",2030,"B4","Cephalaspis.tenuicornis",30,10205,10205,NA,NA,"01/04/2030 00:00",44.0448478596541,-2.06719647072256,"01/04/2030 00:00",44.0348478596541,-2.04719647072256
"SHINY",2030,"B4","Cephalaspis.tenuicornis",32,82,82,NA,NA,"01/10/2030 00:00",44.0448478596541,-2.06719647072256,"01/10/2030 00:00",44.0348478596541,-2.04719647072256
"SHINY",2030,"B4","Cephalaspis.tenuicornis",29,0,0,NA,NA,"01/01/2030 00:00",44.0448478596541,-2.06719647072256,"01/01/2030 00:00",44.0348478596541,-2.04719647072256
"SHINY",2025,"B4","Cephalaspis.tenuicornis",26,34,34,NA,NA,"01/04/2025 00:00",44.0448478596541,-2.06719647072256,"01/04/2025 00:00",44.0348478596541,-2.04719647072256
"SHINY",2005,"B4","Cephalaspis.tenuicornis",12,3,3,NA,NA,"01/10/2005 00:00",44.0448478596541,-2.06719647072256,"01/10/2005 00:00",44.0348478596541,-2.04719647072256
"SHINY",2025,"B4","Cephalaspis.tenuicornis",27,27,27,NA,NA,"01/07/2025 00:00",44.0448478596541,-2.06719647072256,"01/07/2025 00:00",44.0348478596541,-2.04719647072256
"SHINY",2020,"B4","Cephalaspis.tenuicornis",24,770,770,NA,NA,"01/10/2020 00:00",44.0448478596541,-2.06719647072256,"01/10/2020 00:00",44.0348478596541,-2.04719647072256
"SHINY",2010,"B4","Cephalaspis.tenuicornis",15,897,897,NA,NA,"01/07/2010 00:00",44.0448478596541,-2.06719647072256,"01/07/2010 00:00",44.0348478596541,-2.04719647072256
"SHINY",2020,"B4","Cephalaspis.tenuicornis",22,198,198,NA,NA,"01/04/2020 00:00",44.0448478596541,-2.06719647072256,"01/04/2020 00:00",44.0348478596541,-2.04719647072256
"SHINY",2025,"B4","Cephalaspis.tenuicornis",25,268,268,NA,NA,"01/01/2025 00:00",44.0448478596541,-2.06719647072256,"01/01/2025 00:00",44.0348478596541,-2.04719647072256
"SHINY",2025,"B4","Cephalaspis.tenuicornis",28,564,564,NA,NA,"01/10/2025 00:00",44.0448478596541,-2.06719647072256,"01/10/2025 00:00",44.0348478596541,-2.04719647072256
"SHINY",2000,"B5","Cephalaspis.tenuicornis",5,2,2,NA,NA,"01/01/2000 00:00",44.0271113822772,-2.02056824296713,"01/01/2000 00:00",44.0271113822772,-2.04056824296713
"SHINY",2000,"B5","Cephalaspis.tenuicornis",6,2944,2944,NA,NA,"01/04/2000 00:00",44.0271113822772,-2.02056824296713,"01/04/2000 00:00",44.0271113822772,-2.04056824296713
"SHINY",2000,"B5","Cephalaspis.tenuicornis",8,1341,1341,NA,NA,"01/10/2000 00:00",44.0271113822772,-2.02056824296713,"01/10/2000 00:00",44.0271113822772,-2.04056824296713
"SHINY",2015,"B5","Cephalaspis.tenuicornis",18,12,12,NA,NA,"01/04/2015 00:00",44.0271113822772,-2.02056824296713,"01/04/2015 00:00",44.0271113822772,-2.04056824296713
"SHINY",1999,"B5","Cephalaspis.tenuicornis",4,18624,18624,NA,NA,"01/10/1999 00:00",44.0271113822772,-2.02056824296713,"01/10/1999 00:00",44.0271113822772,-2.04056824296713
"SHINY",2015,"B5","Cephalaspis.tenuicornis",19,0,0,NA,NA,"01/07/2015 00:00",44.0271113822772,-2.02056824296713,"01/07/2015 00:00",44.0271113822772,-2.04056824296713
"SHINY",2020,"B5","Cephalaspis.tenuicornis",21,69,69,NA,NA,"01/01/2020 00:00",44.0271113822772,-2.02056824296713,"01/01/2020 00:00",44.0271113822772,-2.04056824296713
"SHINY",2005,"B5","Cephalaspis.tenuicornis",12,8,8,NA,NA,"01/10/2005 00:00",44.0271113822772,-2.02056824296713,"01/10/2005 00:00",44.0271113822772,-2.04056824296713
"SHINY",1999,"B5","Cephalaspis.tenuicornis",1,6404,6404,NA,NA,"01/01/1999 00:00",44.0271113822772,-2.02056824296713,"01/01/1999 00:00",44.0271113822772,-2.04056824296713
"SHINY",1999,"B5","Cephalaspis.tenuicornis",3,229,229,NA,NA,"01/07/1999 00:00",44.0271113822772,-2.02056824296713,"01/07/1999 00:00",44.0271113822772,-2.04056824296713
"SHINY",1999,"B5","Cephalaspis.tenuicornis",2,3391,3391,NA,NA,"01/04/1999 00:00",44.0271113822772,-2.02056824296713,"01/04/1999 00:00",44.0271113822772,-2.04056824296713
"SHINY",2000,"B5","Cephalaspis.tenuicornis",7,0,0,NA,NA,"01/07/2000 00:00",44.0271113822772,-2.02056824296713,"01/07/2000 00:00",44.0271113822772,-2.04056824296713
"SHINY",2005,"B5","Cephalaspis.tenuicornis",9,3971,3971,NA,NA,"01/01/2005 00:00",44.0271113822772,-2.02056824296713,"01/01/2005 00:00",44.0271113822772,-2.04056824296713
"SHINY",2005,"B5","Cephalaspis.tenuicornis",11,15,15,NA,NA,"01/07/2005 00:00",44.0271113822772,-2.02056824296713,"01/07/2005 00:00",44.0271113822772,-2.04056824296713
"SHINY",2030,"B5","Cephalaspis.tenuicornis",31,1,1,NA,NA,"01/07/2030 00:00",44.0271113822772,-2.02056824296713,"01/07/2030 00:00",44.0271113822772,-2.04056824296713
"SHINY",2010,"B5","Cephalaspis.tenuicornis",15,380,380,NA,NA,"01/07/2010 00:00",44.0271113822772,-2.02056824296713,"01/07/2010 00:00",44.0271113822772,-2.04056824296713
"SHINY",2015,"B5","Cephalaspis.tenuicornis",17,1725,1725,NA,NA,"01/01/2015 00:00",44.0271113822772,-2.02056824296713,"01/01/2015 00:00",44.0271113822772,-2.04056824296713
"SHINY",2030,"B5","Cephalaspis.tenuicornis",32,572,572,NA,NA,"01/10/2030 00:00",44.0271113822772,-2.02056824296713,"01/10/2030 00:00",44.0271113822772,-2.04056824296713
"SHINY",2010,"B5","Cephalaspis.tenuicornis",16,283,283,NA,NA,"01/10/2010 00:00",44.0271113822772,-2.02056824296713,"01/10/2010 00:00",44.0271113822772,-2.04056824296713
"SHINY",2005,"B5","Cephalaspis.tenuicornis",10,1769,1769,NA,NA,"01/04/2005 00:00",44.0271113822772,-2.02056824296713,"01/04/2005 00:00",44.0271113822772,-2.04056824296713
"SHINY",2025,"B5","Cephalaspis.tenuicornis",25,0,0,NA,NA,"01/01/2025 00:00",44.0271113822772,-2.02056824296713,"01/01/2025 00:00",44.0271113822772,-2.04056824296713
"SHINY",2010,"B5","Cephalaspis.tenuicornis",14,2456,2456,NA,NA,"01/04/2010 00:00",44.0271113822772,-2.02056824296713,"01/04/2010 00:00",44.0271113822772,-2.04056824296713
"SHINY",2020,"B5","Cephalaspis.tenuicornis",24,17646,17646,NA,NA,"01/10/2020 00:00",44.0271113822772,-2.02056824296713,"01/10/2020 00:00",44.0271113822772,-2.04056824296713
"SHINY",2010,"B5","Cephalaspis.tenuicornis",13,36,36,NA,NA,"01/01/2010 00:00",44.0271113822772,-2.02056824296713,"01/01/2010 00:00",44.0271113822772,-2.04056824296713
"SHINY",2015,"B5","Cephalaspis.tenuicornis",20,231,231,NA,NA,"01/10/2015 00:00",44.0271113822772,-2.02056824296713,"01/10/2015 00:00",44.0271113822772,-2.04056824296713
"SHINY",2020,"B5","Cephalaspis.tenuicornis",22,413,413,NA,NA,"01/04/2020 00:00",44.0271113822772,-2.02056824296713,"01/04/2020 00:00",44.0271113822772,-2.04056824296713
"SHINY",2025,"B5","Cephalaspis.tenuicornis",27,851,851,NA,NA,"01/07/2025 00:00",44.0271113822772,-2.02056824296713,"01/07/2025 00:00",44.0271113822772,-2.04056824296713
"SHINY",2030,"B5","Cephalaspis.tenuicornis",29,728,728,NA,NA,"01/01/2030 00:00",44.0271113822772,-2.02056824296713,"01/01/2030 00:00",44.0271113822772,-2.04056824296713
"SHINY",2025,"B5","Cephalaspis.tenuicornis",28,1557,1557,NA,NA,"01/10/2025 00:00",44.0271113822772,-2.02056824296713,"01/10/2025 00:00",44.0271113822772,-2.04056824296713
"SHINY",2030,"B5","Cephalaspis.tenuicornis",30,396,396,NA,NA,"01/04/2030 00:00",44.0271113822772,-2.02056824296713,"01/04/2030 00:00",44.0271113822772,-2.04056824296713
"SHINY",2020,"B5","Cephalaspis.tenuicornis",23,2,2,NA,NA,"01/07/2020 00:00",44.0271113822772,-2.02056824296713,"01/07/2020 00:00",44.0271113822772,-2.04056824296713
"SHINY",2025,"B5","Cephalaspis.tenuicornis",26,12,12,NA,NA,"01/04/2025 00:00",44.0271113822772,-2.02056824296713,"01/04/2025 00:00",44.0271113822772,-2.04056824296713
"SHINY",2000,"B6","Cephalaspis.tenuicornis",6,2449,2449,NA,NA,"01/04/2000 00:00",44.0714264430036,-1.9525697638467,"01/04/2000 00:00",44.0714264430036,-1.9325697638467
"SHINY",1999,"B6","Cephalaspis.tenuicornis",3,6384,6384,NA,NA,"01/07/1999 00:00",44.0714264430036,-1.9525697638467,"01/07/1999 00:00",44.0714264430036,-1.9325697638467
"SHINY",2005,"B6","Cephalaspis.tenuicornis",10,1236,1236,NA,NA,"01/04/2005 00:00",44.0714264430036,-1.9525697638467,"01/04/2005 00:00",44.0714264430036,-1.9325697638467
"SHINY",1999,"B6","Cephalaspis.tenuicornis",4,3590,3590,NA,NA,"01/10/1999 00:00",44.0714264430036,-1.9525697638467,"01/10/1999 00:00",44.0714264430036,-1.9325697638467
"SHINY",2015,"B6","Cephalaspis.tenuicornis",19,7143,7143,NA,NA,"01/07/2015 00:00",44.0714264430036,-1.9525697638467,"01/07/2015 00:00",44.0714264430036,-1.9325697638467
"SHINY",2000,"B6","Cephalaspis.tenuicornis",5,778,778,NA,NA,"01/01/2000 00:00",44.0714264430036,-1.9525697638467,"01/01/2000 00:00",44.0714264430036,-1.9325697638467
"SHINY",2000,"B6","Cephalaspis.tenuicornis",7,17291,17291,NA,NA,"01/07/2000 00:00",44.0714264430036,-1.9525697638467,"01/07/2000 00:00",44.0714264430036,-1.9325697638467
"SHINY",1999,"B6","Cephalaspis.tenuicornis",1,654,654,NA,NA,"01/01/1999 00:00",44.0714264430036,-1.9525697638467,"01/01/1999 00:00",44.0714264430036,-1.9325697638467
"SHINY",2010,"B6","Cephalaspis.tenuicornis",16,0,0,NA,NA,"01/10/2010 00:00",44.0714264430036,-1.9525697638467,"01/10/2010 00:00",44.0714264430036,-1.9325697638467
"SHINY",2010,"B6","Cephalaspis.tenuicornis",13,259,259,NA,NA,"01/01/2010 00:00",44.0714264430036,-1.9525697638467,"01/01/2010 00:00",44.0714264430036,-1.9325697638467
"SHINY",1999,"B6","Cephalaspis.tenuicornis",2,489,489,NA,NA,"01/04/1999 00:00",44.0714264430036,-1.9525697638467,"01/04/1999 00:00",44.0714264430036,-1.9325697638467
"SHINY",2015,"B6","Cephalaspis.tenuicornis",17,16812,16812,NA,NA,"01/01/2015 00:00",44.0714264430036,-1.9525697638467,"01/01/2015 00:00",44.0714264430036,-1.9325697638467
"SHINY",2030,"B6","Cephalaspis.tenuicornis",32,0,0,NA,NA,"01/10/2030 00:00",44.0714264430036,-1.9525697638467,"01/10/2030 00:00",44.0714264430036,-1.9325697638467
"SHINY",2000,"B6","Cephalaspis.tenuicornis",8,31,31,NA,NA,"01/10/2000 00:00",44.0714264430036,-1.9525697638467,"01/10/2000 00:00",44.0714264430036,-1.9325697638467
"SHINY",2020,"B6","Cephalaspis.tenuicornis",23,1868,1868,NA,NA,"01/07/2020 00:00",44.0714264430036,-1.9525697638467,"01/07/2020 00:00",44.0714264430036,-1.9325697638467
"SHINY",2005,"B6","Cephalaspis.tenuicornis",12,3114,3114,NA,NA,"01/10/2005 00:00",44.0714264430036,-1.9525697638467,"01/10/2005 00:00",44.0714264430036,-1.9325697638467
"SHINY",2010,"B6","Cephalaspis.tenuicornis",14,135,135,NA,NA,"01/04/2010 00:00",44.0714264430036,-1.9525697638467,"01/04/2010 00:00",44.0714264430036,-1.9325697638467
"SHINY",2030,"B6","Cephalaspis.tenuicornis",29,7047,7047,NA,NA,"01/01/2030 00:00",44.0714264430036,-1.9525697638467,"01/01/2030 00:00",44.0714264430036,-1.9325697638467
"SHINY",2015,"B6","Cephalaspis.tenuicornis",18,3,3,NA,NA,"01/04/2015 00:00",44.0714264430036,-1.9525697638467,"01/04/2015 00:00",44.0714264430036,-1.9325697638467
"SHINY",2015,"B6","Cephalaspis.tenuicornis",20,7304,7304,NA,NA,"01/10/2015 00:00",44.0714264430036,-1.9525697638467,"01/10/2015 00:00",44.0714264430036,-1.9325697638467
"SHINY",2005,"B6","Cephalaspis.tenuicornis",9,19341,19341,NA,NA,"01/01/2005 00:00",44.0714264430036,-1.9525697638467,"01/01/2005 00:00",44.0714264430036,-1.9325697638467
"SHINY",2005,"B6","Cephalaspis.tenuicornis",11,37,37,NA,NA,"01/07/2005 00:00",44.0714264430036,-1.9525697638467,"01/07/2005 00:00",44.0714264430036,-1.9325697638467
"SHINY",2025,"B6","Cephalaspis.tenuicornis",26,67,67,NA,NA,"01/04/2025 00:00",44.0714264430036,-1.9525697638467,"01/04/2025 00:00",44.0714264430036,-1.9325697638467
"SHINY",2010,"B6","Cephalaspis.tenuicornis",15,0,0,NA,NA,"01/07/2010 00:00",44.0714264430036,-1.9525697638467,"01/07/2010 00:00",44.0714264430036,-1.9325697638467
"SHINY",2030,"B6","Cephalaspis.tenuicornis",30,110,110,NA,NA,"01/04/2030 00:00",44.0714264430036,-1.9525697638467,"01/04/2030 00:00",44.0714264430036,-1.9325697638467
"SHINY",2025,"B6","Cephalaspis.tenuicornis",27,869,869,NA,NA,"01/07/2025 00:00",44.0714264430036,-1.9525697638467,"01/07/2025 00:00",44.0714264430036,-1.9325697638467
"SHINY",2020,"B6","Cephalaspis.tenuicornis",21,688,688,NA,NA,"01/01/2020 00:00",44.0714264430036,-1.9525697638467,"01/01/2020 00:00",44.0714264430036,-1.9325697638467
"SHINY",2030,"B6","Cephalaspis.tenuicornis",31,14,14,NA,NA,"01/07/2030 00:00",44.0714264430036,-1.9525697638467,"01/07/2030 00:00",44.0714264430036,-1.9325697638467
"SHINY",2025,"B6","Cephalaspis.tenuicornis",25,0,0,NA,NA,"01/01/2025 00:00",44.0714264430036,-1.9525697638467,"01/01/2025 00:00",44.0714264430036,-1.9325697638467
"SHINY",2020,"B6","Cephalaspis.tenuicornis",22,0,0,NA,NA,"01/04/2020 00:00",44.0714264430036,-1.9525697638467,"01/04/2020 00:00",44.0714264430036,-1.9325697638467
"SHINY",2020,"B6","Cephalaspis.tenuicornis",24,3,3,NA,NA,"01/10/2020 00:00",44.0714264430036,-1.9525697638467,"01/10/2020 00:00",44.0714264430036,-1.9325697638467
"SHINY",2025,"B6","Cephalaspis.tenuicornis",28,0,0,NA,NA,"01/10/2025 00:00",44.0714264430036,-1.9525697638467,"01/10/2025 00:00",44.0714264430036,-1.9325697638467
"SHINY",2000,"B7","Cephalaspis.tenuicornis",8,0,0,NA,NA,"01/10/2000 00:00",44.0555171088642,-2.05895338725299,"01/10/2000 00:00",44.0655171088641,-2.03895338725299
"SHINY",1999,"B7","Cephalaspis.tenuicornis",1,4463,4463,NA,NA,"01/01/1999 00:00",44.0555171088642,-2.05895338725299,"01/01/1999 00:00",44.0655171088641,-2.03895338725299
"SHINY",2000,"B7","Cephalaspis.tenuicornis",6,1503,1503,NA,NA,"01/04/2000 00:00",44.0555171088642,-2.05895338725299,"01/04/2000 00:00",44.0655171088641,-2.03895338725299
"SHINY",1999,"B7","Cephalaspis.tenuicornis",3,0,0,NA,NA,"01/07/1999 00:00",44.0555171088642,-2.05895338725299,"01/07/1999 00:00",44.0655171088641,-2.03895338725299
"SHINY",2015,"B7","Cephalaspis.tenuicornis",18,4687,4687,NA,NA,"01/04/2015 00:00",44.0555171088642,-2.05895338725299,"01/04/2015 00:00",44.0655171088641,-2.03895338725299
"SHINY",2000,"B7","Cephalaspis.tenuicornis",7,10,10,NA,NA,"01/07/2000 00:00",44.0555171088642,-2.05895338725299,"01/07/2000 00:00",44.0655171088641,-2.03895338725299
"SHINY",2015,"B7","Cephalaspis.tenuicornis",17,1737,1737,NA,NA,"01/01/2015 00:00",44.0555171088642,-2.05895338725299,"01/01/2015 00:00",44.0655171088641,-2.03895338725299
"SHINY",2015,"B7","Cephalaspis.tenuicornis",19,2242,2242,NA,NA,"01/07/2015 00:00",44.0555171088642,-2.05895338725299,"01/07/2015 00:00",44.0655171088641,-2.03895338725299
"SHINY",2020,"B7","Cephalaspis.tenuicornis",21,178,178,NA,NA,"01/01/2020 00:00",44.0555171088642,-2.05895338725299,"01/01/2020 00:00",44.0655171088641,-2.03895338725299
"SHINY",1999,"B7","Cephalaspis.tenuicornis",2,1,1,NA,NA,"01/04/1999 00:00",44.0555171088642,-2.05895338725299,"01/04/1999 00:00",44.0655171088641,-2.03895338725299
"SHINY",1999,"B7","Cephalaspis.tenuicornis",4,1,1,NA,NA,"01/10/1999 00:00",44.0555171088642,-2.05895338725299,"01/10/1999 00:00",44.0655171088641,-2.03895338725299
"SHINY",2010,"B7","Cephalaspis.tenuicornis",14,7,7,NA,NA,"01/04/2010 00:00",44.0555171088642,-2.05895338725299,"01/04/2010 00:00",44.0655171088641,-2.03895338725299
"SHINY",2010,"B7","Cephalaspis.tenuicornis",16,0,0,NA,NA,"01/10/2010 00:00",44.0555171088642,-2.05895338725299,"01/10/2010 00:00",44.0655171088641,-2.03895338725299
"SHINY",2030,"B7","Cephalaspis.tenuicornis",31,552,552,NA,NA,"01/07/2030 00:00",44.0555171088642,-2.05895338725299,"01/07/2030 00:00",44.0655171088641,-2.03895338725299
"SHINY",2015,"B7","Cephalaspis.tenuicornis",20,0,0,NA,NA,"01/10/2015 00:00",44.0555171088642,-2.05895338725299,"01/10/2015 00:00",44.0655171088641,-2.03895338725299
"SHINY",2005,"B7","Cephalaspis.tenuicornis",9,4639,4639,NA,NA,"01/01/2005 00:00",44.0555171088642,-2.05895338725299,"01/01/2005 00:00",44.0655171088641,-2.03895338725299
"SHINY",2005,"B7","Cephalaspis.tenuicornis",11,363,363,NA,NA,"01/07/2005 00:00",44.0555171088642,-2.05895338725299,"01/07/2005 00:00",44.0655171088641,-2.03895338725299
"SHINY",2000,"B7","Cephalaspis.tenuicornis",5,4752,4752,NA,NA,"01/01/2000 00:00",44.0555171088642,-2.05895338725299,"01/01/2000 00:00",44.0655171088641,-2.03895338725299
"SHINY",2010,"B7","Cephalaspis.tenuicornis",15,1,1,NA,NA,"01/07/2010 00:00",44.0555171088642,-2.05895338725299,"01/07/2010 00:00",44.0655171088641,-2.03895338725299
"SHINY",2030,"B7","Cephalaspis.tenuicornis",30,202,202,NA,NA,"01/04/2030 00:00",44.0555171088642,-2.05895338725299,"01/04/2030 00:00",44.0655171088641,-2.03895338725299
"SHINY",2030,"B7","Cephalaspis.tenuicornis",32,21,21,NA,NA,"01/10/2030 00:00",44.0555171088642,-2.05895338725299,"01/10/2030 00:00",44.0655171088641,-2.03895338725299
"SHINY",2030,"B7","Cephalaspis.tenuicornis",29,0,0,NA,NA,"01/01/2030 00:00",44.0555171088642,-2.05895338725299,"01/01/2030 00:00",44.0655171088641,-2.03895338725299
"SHINY",2005,"B7","Cephalaspis.tenuicornis",10,3172,3172,NA,NA,"01/04/2005 00:00",44.0555171088642,-2.05895338725299,"01/04/2005 00:00",44.0655171088641,-2.03895338725299
"SHINY",2005,"B7","Cephalaspis.tenuicornis",12,1082,1082,NA,NA,"01/10/2005 00:00",44.0555171088642,-2.05895338725299,"01/10/2005 00:00",44.0655171088641,-2.03895338725299
"SHINY",2025,"B7","Cephalaspis.tenuicornis",27,946,946,NA,NA,"01/07/2025 00:00",44.0555171088642,-2.05895338725299,"01/07/2025 00:00",44.0655171088641,-2.03895338725299
"SHINY",2020,"B7","Cephalaspis.tenuicornis",24,7454,7454,NA,NA,"01/10/2020 00:00",44.0555171088642,-2.05895338725299,"01/10/2020 00:00",44.0655171088641,-2.03895338725299
"SHINY",2010,"B7","Cephalaspis.tenuicornis",13,863,863,NA,NA,"01/01/2010 00:00",44.0555171088642,-2.05895338725299,"01/01/2010 00:00",44.0655171088641,-2.03895338725299
"SHINY",2025,"B7","Cephalaspis.tenuicornis",28,6,6,NA,NA,"01/10/2025 00:00",44.0555171088642,-2.05895338725299,"01/10/2025 00:00",44.0655171088641,-2.03895338725299
"SHINY",2020,"B7","Cephalaspis.tenuicornis",22,0,0,NA,NA,"01/04/2020 00:00",44.0555171088642,-2.05895338725299,"01/04/2020 00:00",44.0655171088641,-2.03895338725299
"SHINY",2020,"B7","Cephalaspis.tenuicornis",23,3,3,NA,NA,"01/07/2020 00:00",44.0555171088642,-2.05895338725299,"01/07/2020 00:00",44.0655171088641,-2.03895338725299
"SHINY",2025,"B7","Cephalaspis.tenuicornis",25,224,224,NA,NA,"01/01/2025 00:00",44.0555171088642,-2.05895338725299,"01/01/2025 00:00",44.0655171088641,-2.03895338725299
"SHINY",2025,"B7","Cephalaspis.tenuicornis",26,2204,2204,NA,NA,"01/04/2025 00:00",44.0555171088642,-2.05895338725299,"01/04/2025 00:00",44.0655171088641,-2.03895338725299
"SHINY",1999,"B8","Cephalaspis.tenuicornis",3,717,717,NA,NA,"01/07/1999 00:00",44.0775825891434,-1.95915540277958,"01/07/1999 00:00",44.0675825891434,-1.93915540277958
"SHINY",2000,"B8","Cephalaspis.tenuicornis",8,102,102,NA,NA,"01/10/2000 00:00",44.0775825891434,-1.95915540277958,"01/10/2000 00:00",44.0675825891434,-1.93915540277958
"SHINY",2005,"B8","Cephalaspis.tenuicornis",9,53,53,NA,NA,"01/01/2005 00:00",44.0775825891434,-1.95915540277958,"01/01/2005 00:00",44.0675825891434,-1.93915540277958
"SHINY",2005,"B8","Cephalaspis.tenuicornis",11,3120,3120,NA,NA,"01/07/2005 00:00",44.0775825891434,-1.95915540277958,"01/07/2005 00:00",44.0675825891434,-1.93915540277958
"SHINY",2010,"B8","Cephalaspis.tenuicornis",15,0,0,NA,NA,"01/07/2010 00:00",44.0775825891434,-1.95915540277958,"01/07/2010 00:00",44.0675825891434,-1.93915540277958
"SHINY",1999,"B8","Cephalaspis.tenuicornis",1,36,36,NA,NA,"01/01/1999 00:00",44.0775825891434,-1.95915540277958,"01/01/1999 00:00",44.0675825891434,-1.93915540277958
"SHINY",2010,"B8","Cephalaspis.tenuicornis",14,147,147,NA,NA,"01/04/2010 00:00",44.0775825891434,-1.95915540277958,"01/04/2010 00:00",44.0675825891434,-1.93915540277958
"SHINY",1999,"B8","Cephalaspis.tenuicornis",2,0,0,NA,NA,"01/04/1999 00:00",44.0775825891434,-1.95915540277958,"01/04/1999 00:00",44.0675825891434,-1.93915540277958
"SHINY",2005,"B8","Cephalaspis.tenuicornis",10,1562,1562,NA,NA,"01/04/2005 00:00",44.0775825891434,-1.95915540277958,"01/04/2005 00:00",44.0675825891434,-1.93915540277958
"SHINY",1999,"B8","Cephalaspis.tenuicornis",4,1,1,NA,NA,"01/10/1999 00:00",44.0775825891434,-1.95915540277958,"01/10/1999 00:00",44.0675825891434,-1.93915540277958
